tket_bench,H2_cmplt_JW_ccpvtz.qasm,5940,5938,0,2,0,0,0,82947,394310,341280,57890,50168,36499,28781,9.10
tket_bench,H2_cmplt_BK_631g.qasm,84,82,0,2,0,0,0,76,1343,630,359,211,328,180,0.6
tket_bench,H2_cmplt_BK_ccpvtz.qasm,5940,5938,0,2,0,0,0,15187,305733,168986,49591,31145,46380,27894,6.595
tket_bench,H2_cmplt_JW_ccpvdz.qasm,684,682,0,2,0,0,0,3351,20630,14616,3665,2711,2767,1817,0.129
tket_bench,H2_cmplt_BK_ccpvdz.qasm,684,682,0,2,0,0,0,870,21586,11344,4112,2580,3934,2403,0.138
tket_bench,H2_cmplt_P_sto3g.qasm,12,4,0,8,0,0,0,5,92,38,22,10,16,4,0.1
tket_bench,H2_cmplt_JW_631g.qasm,84,82,0,2,0,0,0,147,1478,768,350,212,307,173,0.6
tket_bench,H2_cmplt_JW_sto3g.qasm,12,4,0,8,0,0,0,2,150,56,30,12,30,12,0.1
tket_bench,H2_cmplt_BK_sto3g.qasm,12,4,0,8,0,0,0,5,93,38,20,8,16,4,0.1
tket_bench,H2_cmplt_P_ccpvtz.qasm,5940,5938,0,2,0,0,0,6066,670762,335178,99918,55850,96573,52550,13.811
tket_bench,NH_cmplt_JW_631g.qasm,8400,8398,0,2,0,0,0,29848,248424,173264,43003,32111,36442,25642,4.722
tket_bench,NH_frz_BK_sto3g.qasm,360,358,0,2,0,0,0,222,8303,4178,1983,1325,1967,1309,0.42
